time	acc0	acc1	acc2	gyro0	gyro1	gyro2	mag0	mag1	mag2	x	y	z	beta	Qx	Qy	Qz	Qw	orient	deltat	level
94608.4386	-0.029	-0.081	1.081	-0.0205	0.0646	0.014	-0.5421	0.5581	-0.6374	-0.137	0.223	1.458	0.4943	0.004	0.701	-0.01	-0.713	88.975	0.0363	0.0
94608.4476	-0.073	-0.07	1.047	-0.0176	0.021	0.0042	-0.5292	0.5308	-0.4945	-0.137	0.223	1.459	0.4946	0.005	0.701	-0.008	-0.713	89.036	0.009	0.0
94608.4577	-0.017	-0.047	0.991	0.0245	-0.0421	0.014	-0.5032	0.4351	-0.5604	-0.137	0.223	1.461	0.4944	0.005	0.701	-0.008	-0.713	88.993	0.0101	0.0
94608.4946	0.054	-0.013	1.017	-0.0108	0.0117	0.02	-0.5162	0.5308	-0.5604	-0.136	0.223	1.469	0.4936	0.003	0.7	-0.01	-0.714	88.846	0.0369	0.0
94608.5053	0.026	-0.086	1.017	0.0023	0.0389	0.0313	-0.5032	0.6036	-0.7033	-0.136	0.223	1.47	0.4935	0.004	0.7	-0.009	-0.714	88.836	0.0107	0.0
94608.5138	-0.005	-0.06	1.033	-0.0023	0.0405	0.0346	-0.5292	0.6036	-0.4945	-0.134	0.223	1.472	0.4931	0.003	0.699	-0.011	-0.715	88.765	0.0085	0.0
94608.5244	-0.015	-0.039	0.995	-0.0051	0.0187	0.0457	-0.5162	0.5308	-0.5934	-0.133	0.223	1.474	0.4926	0.004	0.699	-0.009	-0.715	88.673	0.0106	0.0
94608.5442	-0.011	-0.09	1.007	-0.0245	-0.0436	0.0422	-0.4644	0.5718	-0.7033	-0.131	0.223	1.476	0.4923	0.001	0.698	-0.01	-0.716	88.613	0.0198	0.0
94608.5539	0.008	-0.04	1.01	-0.004	-0.0312	0.0253	-0.4903	0.4897	-0.5934	-0.129	0.223	1.477	0.4927	0.005	0.699	-0.009	-0.715	88.682	0.0097	0.0
94608.5627	-0.01	-0.009	1.047	-0.0142	-0.0366	0.0144	-0.5162	0.5718	-0.6374	-0.128	0.223	1.478	0.4937	0.004	0.7	-0.008	-0.714	88.857	0.0088	0.0
94608.5989	-0.006	-0.043	1.053	-0.058	0.0451	0.0297	-0.4384	0.59	-0.5604	-0.122	0.223	1.48	0.4963	0.002	0.703	-0.01	-0.711	89.329	0.0362	0.0
94608.6079	0.013	-0.044	1.047	-0.0831	-0.0062	0.0148	-0.4384	0.59	-0.6374	-0.121	0.223	1.48	0.4967	0.004	0.703	-0.009	-0.711	89.4	0.009	0.0
94608.6176	0.04	-0.072	1.02	-0.0563	0.0171	0.0149	-0.4903	0.5718	-0.5275	-0.119	0.223	1.48	0.4964	0.002	0.703	-0.011	-0.711	89.36	0.0097	0.0
94608.6377	-0.015	-0.071	1.017	0.0	0.0919	-0.0087	-0.5032	0.6173	-0.5604	-0.116	0.223	1.48	0.4965	0.003	0.703	-0.011	-0.711	89.377	0.0201	0.0
94608.6476	-0.011	-0.058	1.028	-0.0103	0.0545	-0.0032	-0.5421	0.6173	-0.5275	-0.115	0.223	1.48	0.4969	0.003	0.704	-0.01	-0.71	89.442	0.0099	0.0
94608.6577	0.02	-0.087	1.035	-0.0268	0.0459	0.0056	-0.5292	0.5718	-0.5604	-0.113	0.223	1.48	0.4972	0.004	0.704	-0.009	-0.71	89.5	0.0101	0.0
94608.6667	0.001	-0.105	1.028	0.008	0.0623	0.0079	-0.4903	0.5444	-0.6703	-0.112	0.223	1.48	0.4977	0.005	0.705	-0.009	-0.71	89.589	0.009	0.0
94608.6947	-0.019	-0.066	1.026	0.0336	-0.0023	0.0077	-0.5162	0.5581	-0.5934	-0.106	0.223	1.479	0.4977	0.004	0.704	-0.01	-0.71	89.577	0.028	0.0
94608.7037	-0.013	-0.067	1.005	0.0262	0.0039	-0.0042	-0.5162	0.6036	-0.5275	-0.105	0.223	1.479	0.4976	0.004	0.704	-0.01	-0.71	89.563	0.009	0.0
94608.7523	-0.066	-0.071	1.011	-0.0643	-0.0023	0.0261	-0.5551	0.5444	-0.5275	-0.097	0.223	1.479	0.4985	0.005	0.705	-0.01	-0.709	89.728	0.0486	0.0
94608.7616	-0.038	-0.22	1.046	-0.0011	-0.0451	-0.0035	-0.5032	0.5581	-0.7033	-0.094	0.223	1.479	0.4986	0.005	0.706	-0.01	-0.709	89.746	0.0093	0.0
94608.771	0.004	-0.011	1.061	0.0865	-0.0841	-0.0308	-0.4903	0.6036	-0.5275	-0.092	0.223	1.479	0.4987	0.005	0.706	-0.01	-0.708	89.767	0.0094	0.0
94608.7797	0.077	-0.043	0.988	0.0762	0.0	-0.0394	-0.4255	0.6036	-0.4615	-0.091	0.223	1.479	0.4986	0.004	0.706	-0.011	-0.709	89.755	0.0087	0.0
94608.8257	0.075	-0.084	1.027	-0.1485	0.1425	-0.0563	-0.5421	0.6446	-0.5275	-0.083	0.223	1.479	0.4986	0.004	0.706	-0.011	-0.709	89.75	0.046	0.0
94608.8357	0.014	-0.056	1.05	-0.062	0.1082	-0.026	-0.6199	0.713	-0.3956	-0.082	0.223	1.479	0.4986	0.003	0.706	-0.011	-0.709	89.748	0.01	0.0
94608.8451	0.018	-0.109	1.031	-0.0387	0.0421	-0.013	-0.5032	0.631	-0.4615	-0.08	0.223	1.478	0.4987	0.003	0.706	-0.011	-0.708	89.764	0.0094	0.0
94608.8741	-0.005	-0.02	1.019	0.0006	-0.0156	0.0511	-0.5162	0.6036	-0.3626	-0.074	0.223	1.478	0.4986	0.003	0.706	-0.011	-0.709	89.747	0.029	0.0
94608.8826	-0.013	-0.009	1.018	-0.0501	0.0187	0.0391	-0.3996	0.4761	-0.7363	-0.072	0.223	1.478	0.4988	0.002	0.706	-0.012	-0.708	89.783	0.0085	0.0
94608.8916	-0.057	-0.074	1.006	-0.029	0.0304	0.0342	-0.4773	0.4897	-0.8352	-0.071	0.223	1.478	0.4988	0.004	0.706	-0.01	-0.708	89.79	0.009	0.0
94608.9005	-0.071	-0.02	1.015	-0.0432	0.0358	0.0029	-0.4903	0.4761	-0.5934	-0.069	0.223	1.478	0.4987	0.003	0.706	-0.01	-0.709	89.76	0.0089	0.0
94608.9375	0.02	-0.111	1.01	-0.0222	-0.014	0.0148	-0.4514	0.4897	-0.5275	-0.061	0.222	1.478	0.4984	0.004	0.705	-0.01	-0.709	89.706	0.037	0.0
94608.9475	0.024	-0.046	1.054	0.0165	0.0094	0.0162	-0.4384	0.5581	-0.5934	-0.059	0.222	1.478	0.4984	0.003	0.705	-0.011	-0.709	89.715	0.01	0.0
94608.9559	0.016	-0.077	1.017	-0.0182	-0.0054	0.0152	-0.5032	0.6173	-0.5275	-0.057	0.222	1.478	0.4987	0.003	0.706	-0.011	-0.708	89.77	0.0084	0.0
94608.9928	-0.04	-0.177	1.07	-0.0432	-0.0241	0.0569	-0.4903	0.4624	-0.6703	-0.049	0.222	1.477	0.4992	0.004	0.706	-0.011	-0.708	89.861	0.0369	0.0
94609.0018	0.048	-0.061	1.095	0.0563	-0.0568	0.0407	-0.4644	0.5581	-0.6703	-0.048	0.222	1.477	0.4988	0.003	0.706	-0.012	-0.708	89.789	0.009	0.0
94609.0307	0.039	-0.077	1.06	0.0068	0.0568	-0.0143	-0.5162	0.631	-0.4286	-0.043	0.222	1.477	0.4989	0.005	0.706	-0.012	-0.708	89.805	0.0289	0.0
94609.0396	0.044	-0.099	1.044	0.041	0.0545	-0.0144	-0.5292	0.6446	-0.3626	-0.042	0.222	1.477	0.4983	0.004	0.705	-0.012	-0.709	89.699	0.0089	0.0
94609.0486	0.011	-0.058	0.981	0.0785	0.0576	-0.0096	-0.5162	0.6583	-0.4945	-0.039	0.222	1.477	0.4985	0.004	0.705	-0.012	-0.709	89.73	0.009	0.0
94609.0576	-0.031	-0.033	1.016	0.0427	0.0179	0.0058	-0.5421	0.6036	-0.4945	-0.038	0.222	1.477	0.4983	0.004	0.705	-0.012	-0.709	89.691	0.009	0.0
94609.0945	-0.041	-0.026	1.03	-0.0131	-0.0296	-0.004	-0.5292	0.5171	-0.4615	-0.032	0.222	1.477	0.4984	0.003	0.705	-0.012	-0.709	89.705	0.0369	0.0
94609.1045	-0.015	-0.084	1.046	-0.0051	-0.0576	-0.001	-0.5292	0.59	-0.4286	-0.03	0.222	1.477	0.4987	0.004	0.706	-0.012	-0.708	89.773	0.01	0.0
94609.1313	0.032	-0.08	1.033	0.037	0.0124	-0.0021	-0.5162	0.6446	-0.4286	-0.024	0.222	1.477	0.4993	0.004	0.706	-0.011	-0.708	89.869	0.0268	0.0
94609.1402	-0.004	-0.045	1.03	0.0319	0.0	-0.0002	-0.4644	0.6583	-0.4945	-0.023	0.222	1.477	0.4997	0.005	0.707	-0.01	-0.707	89.944	0.0089	0.0
94609.1502	-0.013	-0.062	0.991	0.0182	0.0	-0.0014	-0.4903	0.631	-0.5934	-0.021	0.222	1.477	0.4998	0.005	0.707	-0.01	-0.707	89.969	0.01	0.0
94609.1782	-0.053	0.004	1.013	0.0074	0.0296	0.0077	-0.4773	0.6173	-0.6703	-0.017	0.222	1.476	0.4999	0.004	0.707	-0.011	-0.707	89.984	0.028	0.0
94609.1872	-0.045	-0.044	1.01	-0.0205	-0.0039	0.0056	-0.581	0.5718	-0.3626	-0.014	0.222	1.476	0.5004	0.005	0.708	-0.01	-0.707	90.074	0.009	0.0
94609.1973	-0.01	-0.009	1.054	-0.0268	0.0218	0.02	-0.5162	0.5718	-0.4286	-0.012	0.222	1.476	0.5001	0.004	0.707	-0.011	-0.707	90.026	0.0101	0.0
94609.2353	-0.001	-0.104	1.023	-0.0302	0.0483	-0.0111	-0.4903	0.672	-0.5934	-0.006	0.222	1.476	0.5008	0.004	0.708	-0.012	-0.706	90.143	0.038	0.0
94609.2442	-0.012	-0.03	1.077	0.0159	-0.0031	0.0175	-0.4773	0.672	-0.6374	-0.003	0.222	1.476	0.5006	0.004	0.708	-0.012	-0.706	90.115	0.0089	0.0
94609.2526	0.029	-0.078	0.984	-0.0165	-0.0389	0.0062	-0.5292	0.6856	-0.4615	-0.002	0.222	1.476	0.5004	0.002	0.708	-0.013	-0.707	90.072	0.0084	0.0
94609.2999	0.066	-0.034	0.988	-0.0222	0.014	-0.0301	-0.4903	0.59	-0.5275	0.006	0.222	1.476	0.5006	0.003	0.708	-0.012	-0.706	90.104	0.0473	0.0
94609.3089	-0.019	-0.04	1.017	-0.0381	0.056	-0.0196	-0.4903	0.6036	-0.4945	0.007	0.222	1.476	0.5007	0.003	0.708	-0.012	-0.706	90.133	0.009	0.0
94609.3376	0.047	-0.013	1.036	0.0296	-0.0086	0.013	-0.4255	0.5581	-0.7033	0.013	0.222	1.476	0.5003	0.002	0.707	-0.012	-0.707	90.047	0.0287	0.0
94609.3475	-0.014	-0.002	1.036	-0.0222	0.0039	0.0127	-0.4384	0.5718	-0.6374	0.015	0.222	1.476	0.5006	0.003	0.708	-0.012	-0.706	90.116	0.0099	0.0
94609.3566	0.006	-0.1	0.986	-0.0774	-0.0374	0.0071	-0.4903	0.4897	-0.5604	0.016	0.222	1.475	0.5005	0.002	0.708	-0.012	-0.706	90.086	0.0091	0.0
94609.3667	0.031	-0.061	1.061	-0.0148	-0.0389	0.02	-0.4644	0.5444	-0.5275	0.018	0.222	1.476	0.5007	0.003	0.708	-0.012	-0.706	90.125	0.0101	0.0
94609.3756	0.042	-0.02	1.033	0.0029	-0.0405	0.035	-0.4255	0.59	-0.5604	0.02	0.222	1.475	0.5008	0.002	0.708	-0.012	-0.706	90.147	0.0089	0.0
94609.4143	-0.003	-0.034	1.0	-0.0347	0.0132	0.0345	-0.4644	0.5444	-0.5934	0.026	0.222	1.475	0.4994	0.004	0.706	-0.012	-0.708	89.898	0.0387	0.0
94609.4232	-0.009	-0.025	0.999	-0.0819	0.0086	0.039	-0.5292	0.5308	-0.5934	0.028	0.222	1.475	0.4989	0.003	0.706	-0.012	-0.708	89.801	0.0089	0.0
94609.4315	-0.033	-0.02	1.046	-0.0666	0.0195	0.0614	-0.4773	0.5034	-0.5934	0.031	0.222	1.475	0.4987	0.003	0.706	-0.012	-0.708	89.759	0.0083	0.0
94609.477	0.021	-0.015	1.037	-0.0324	0.0381	-0.0128	-0.4125	0.59	-0.5934	0.038	0.222	1.475	0.4987	0.004	0.706	-0.013	-0.708	89.771	0.0455	0.0
94609.4861	0.011	-0.064	0.995	-0.0746	0.0218	-0.0058	-0.4903	0.6173	-0.5604	0.04	0.222	1.475	0.499	0.004	0.706	-0.013	-0.708	89.817	0.0091	0.0
94609.5318	-0.044	-0.083	1.034	-0.0535	-0.0374	0.0141	-0.4644	0.5581	-0.3956	0.049	0.222	1.474	0.4991	0.005	0.706	-0.013	-0.708	89.838	0.0457	0.0
94609.5406	-0.045	-0.115	1.042	-0.0097	-0.0724	0.0191	-0.4644	0.5718	-0.4945	0.05	0.222	1.474	0.4995	0.005	0.707	-0.013	-0.708	89.905	0.0088	0.0
94609.5512	0.027	-0.076	1.019	0.0171	-0.0996	0.0046	-0.5162	0.6446	-0.3956	0.052	0.222	1.474	0.4996	0.004	0.707	-0.013	-0.707	89.927	0.0106	0.0
94609.5882	0.054	-0.076	1.013	-0.0114	0.0124	0.0	-0.5551	0.6446	-0.4615	0.059	0.222	1.474	0.5	0.004	0.707	-0.013	-0.707	90.0	0.037	0.0
94609.5971	0.052	-0.076	1.041	0.0245	0.0514	-0.0008	-0.4903	0.6036	-0.4945	0.061	0.222	1.474	0.5003	0.004	0.707	-0.012	-0.707	90.048	0.0089	0.0
94609.6057	0.014	-0.032	1.043	0.0307	0.0677	-0.0022	-0.4514	0.59	-0.5934	0.062	0.222	1.474	0.5008	0.006	0.708	-0.014	-0.706	90.15	0.0086	0.0
94609.6436	-0.067	-0.002	0.977	-0.0097	0.0358	0.0087	-0.5032	0.59	-0.5275	0.07	0.222	1.474	0.5003	0.003	0.707	-0.012	-0.707	90.059	0.0379	0.0
94609.6529	-0.117	0.002	0.994	-0.0654	0.0179	0.0298	-0.5292	0.5308	-0.4945	0.071	0.222	1.474	0.5004	0.003	0.708	-0.012	-0.707	90.068	0.0093	0.0
94609.6625	-0.064	0.021	1.047	-0.0797	-0.0312	0.0359	-0.4644	0.4761	-0.6374	0.073	0.222	1.474	0.5008	0.004	0.708	-0.013	-0.706	90.153	0.0096	0.0
94609.6988	0.094	-0.148	1.033	-0.1178	-0.0592	-0.041	-0.4773	0.672	-0.4615	0.079	0.222	1.474	0.5008	0.002	0.708	-0.011	-0.706	90.148	0.0363	0.0
94609.7088	0.073	-0.076	1.075	0.0131	0.0078	-0.0375	-0.5032	0.672	-0.3956	0.08	0.222	1.474	0.5008	0.003	0.708	-0.011	-0.706	90.148	0.01	0.0
94609.7177	-0.03	-0.03	1.004	-0.0478	-0.0381	-0.0616	-0.4644	0.6993	-0.4615	0.084	0.222	1.474	0.5011	0.004	0.708	-0.012	-0.706	90.2	0.0089	0.0
94609.7285	0.045	-0.04	0.956	-0.0871	-0.102	-0.0362	-0.4255	0.4624	-0.8022	0.085	0.222	1.474	0.5012	0.004	0.708	-0.012	-0.706	90.225	0.0108	0.0
94609.7644	0.261	-0.031	1.223	0.1018	0.0537	-0.912	-0.5551	0.4761	-0.4615	0.091	0.222	1.474	0.5008	0.002	0.708	-0.01	-0.706	90.149	0.0359	0.0
94609.7733	-0.171	0.206	1.119	-0.1178	0.3605	-0.9259	-0.581	0.631	-0.2637	0.095	0.222	1.474	0.5008	0.002	0.708	-0.01	-0.706	90.136	0.0089	0.0
94609.8097	0.014	-0.261	1.017	0.0262	0.1417	-0.4484	-0.568	0.59	-0.1978	0.101	0.222	1.474	0.5006	-0.001	0.708	-0.01	-0.706	90.113	0.0364	0.0
94609.8187	-0.107	0.238	1.094	0.0182	0.0233	-0.4417	-0.5551	0.5581	-0.2637	0.103	0.222	1.474	0.501	0.0	0.708	-0.01	-0.706	90.183	0.009	0.0
94609.8547	-0.049	-0.199	0.955	-0.0671	0.0763	-0.6404	-0.5551	0.5444	-0.5604	0.111	0.222	1.474	0.5011	0.002	0.708	-0.01	-0.706	90.205	0.036	0.0
94609.8636	0.068	0.143	1.101	0.0899	0.0241	-0.6334	-0.594	0.5581	-0.3626	0.112	0.222	1.474	0.5013	0.002	0.709	-0.01	-0.706	90.241	0.0089	0.0
94609.9202	-0.001	0.046	1.028	-0.0654	0.0693	-0.5505	-0.6069	0.4077	-0.3626	0.123	0.222	1.474	0.5011	0.001	0.708	-0.011	-0.706	90.193	0.0566	0.0
94609.9287	-0.066	-0.131	1.009	-0.0723	-0.0156	-0.58	-0.568	0.4077	-0.5275	0.124	0.222	1.474	0.501	0.001	0.708	-0.01	-0.706	90.187	0.0085	0.0
94609.9387	0.017	0.051	1.089	0.0262	-0.0833	-0.5818	-0.568	0.3804	-0.6374	0.126	0.222	1.474	0.501	0.001	0.708	-0.01	-0.706	90.189	0.01	0.0
94609.9848	-0.02	0.043	1.067	0.0364	0.0413	-0.6675	-0.6199	0.2574	-0.3626	0.133	0.222	1.474	0.5014	0.0	0.709	-0.01	-0.705	90.26	0.0461	0.0
94609.9937	-0.075	-0.087	0.994	-0.0387	0.0171	-0.6651	-0.6069	0.2301	-0.4615	0.135	0.222	1.473	0.5017	0.001	0.709	-0.01	-0.705	90.299	0.0089	0.0
94610.0027	-0.046	-0.015	1.023	-0.0068	-0.0428	-0.6704	-0.6458	0.2847	-0.4615	0.136	0.222	1.473	0.5022	0.002	0.71	-0.011	-0.705	90.405	0.009	0.0
94610.0388	0.016	-0.058	1.021	0.0006	-0.0778	-0.6779	-0.6328	0.4351	-0.2967	0.143	0.222	1.473	0.5031	0.003	0.711	-0.012	-0.704	90.556	0.0361	0.0
94610.0477	0.067	-0.053	1.031	-0.0228	-0.0109	-0.6962	-0.6587	0.4351	-0.2637	0.145	0.222	1.473	0.5028	0.001	0.71	-0.011	-0.704	90.502	0.0089	0.0
94610.0567	0.051	-0.014	1.01	0.0029	0.0436	-0.6914	-0.6458	0.3804	-0.3626	0.146	0.222	1.473	0.503	0.001	0.71	-0.01	-0.704	90.545	0.009	0.0
94610.0657	0.007	-0.094	0.984	0.0057	0.088	-0.6978	-0.6587	0.3531	-0.2308	0.148	0.222	1.473	0.5035	0.002	0.711	-0.012	-0.703	90.628	0.009	0.0
94610.0937	-0.028	-0.018	1.076	0.0472	-0.0483	-0.7595	-0.689	0.2711	-0.4945	0.154	0.222	1.473	0.5037	0.003	0.711	-0.012	-0.703	90.664	0.028	0.0
94610.1027	0.095	0.055	1.045	-0.0853	-0.1043	-0.7562	-0.7279	0.4077	-0.0989	0.155	0.222	1.472	0.5038	0.003	0.711	-0.012	-0.703	90.676	0.009	0.0
94610.1117	0.241	-0.187	0.943	-0.0575	0.0802	-0.7074	-0.6587	0.3941	-0.3626	0.157	0.222	1.473	0.5034	0.002	0.711	-0.011	-0.703	90.605	0.009	0.0
94610.1476	0.126	-0.054	0.962	-0.062	0.0825	-0.5712	-0.689	0.3667	-0.3626	0.163	0.222	1.472	0.5035	0.002	0.711	-0.011	-0.703	90.627	0.0359	0.0
94610.1566	0.061	0.015	1.057	-0.0171	0.1246	-0.5425	-0.7408	0.3941	-0.1978	0.164	0.222	1.472	0.5037	0.002	0.711	-0.012	-0.703	90.662	0.009	0.0
94610.1656	0.019	0.012	1.091	-0.0182	0.0506	-0.5216	-0.7408	0.3667	-0.1648	0.167	0.222	1.473	0.504	0.003	0.712	-0.011	-0.703	90.722	0.009	0.0
94610.1745	0.034	-0.071	1.02	-0.0045	0.0132	-0.5244	-0.7149	0.3667	-0.2308	0.169	0.222	1.473	0.5033	0.0	0.711	-0.011	-0.703	90.587	0.0089	0.0
94610.2024	-0.003	-0.051	1.085	0.0011	-0.0366	-0.6143	-0.676	0.2984	-0.2967	0.174	0.222	1.473	0.5035	0.002	0.711	-0.011	-0.703	90.629	0.0279	0.0
94610.2114	0.044	-0.029	1.056	-0.0216	-0.0023	-0.6113	-0.7019	0.2437	-0.3297	0.175	0.222	1.473	0.5039	0.003	0.711	-0.012	-0.703	90.699	0.009	0.0
94610.2204	-0.035	-0.096	0.958	-0.0694	0.0342	-0.5959	-0.6328	0.1481	-0.4945	0.177	0.222	1.473	0.5041	0.002	0.712	-0.01	-0.703	90.73	0.009	0.0
94610.2294	-0.091	-0.029	0.99	-0.0194	0.0	-0.5609	-0.6587	0.1344	-0.4615	0.178	0.222	1.473	0.5035	0.002	0.711	-0.011	-0.703	90.622	0.009	0.0
94610.2772	0.12	0.071	1.155	-0.0188	-0.1884	-0.6446	-0.7667	0.2574	-0.1978	0.188	0.222	1.472	0.5039	0.002	0.711	-0.011	-0.703	90.701	0.0478	0.0
94610.2872	0.251	-0.065	1.073	-0.0888	0.0537	-0.6334	-0.7538	0.3121	-0.1978	0.19	0.222	1.472	0.5043	0.001	0.712	-0.01	-0.702	90.772	0.01	0.0
94610.2962	0.027	-0.096	0.94	-0.0814	0.2476	-0.625	-0.7538	0.2847	-0.3626	0.191	0.222	1.472	0.5038	0.0	0.711	-0.01	-0.703	90.692	0.009	0.0
94610.3052	-0.094	0.076	0.965	-0.0154	0.0872	-0.576	-0.7149	0.2711	-0.2967	0.193	0.222	1.472	0.5036	0.002	0.711	-0.01	-0.703	90.653	0.009	0.0
94610.3331	-0.097	0.168	0.984	-0.008	0.1604	-0.5944	-0.676	0.1754	-0.5604	0.2	0.222	1.472	0.5027	0.003	0.71	-0.01	-0.704	90.493	0.0279	0.0
94610.3421	-0.057	-0.106	1.016	-0.1895	0.0249	-0.6355	-0.6587	0.1162	-0.5604	0.202	0.222	1.472	0.501	0.003	0.708	-0.011	-0.706	90.185	0.009	0.0
94610.351	-0.004	-0.198	1.049	-0.0017	0.0156	-0.642	-0.6587	0.0888	-0.5604	0.204	0.222	1.472	0.4986	0.003	0.706	-0.011	-0.709	89.756	0.0089	0.0
94610.3959	0.095	-0.027	0.982	-0.0683	-0.0039	-0.7413	-0.7149	0.1617	-0.3626	0.213	0.221	1.472	0.4821	0.0	0.687	-0.008	-0.727	86.783	0.0449	0.0
94610.4049	0.09	-0.057	1.097	-0.0734	0.0989	-0.7486	-0.676	0.1481	-0.3626	0.217	0.221	1.471	0.4784	0.003	0.683	-0.009	-0.731	86.108	0.009	0.0
94610.4139	0.004	-0.058	1.036	-0.0307	0.1246	-0.7387	-0.676	0.1162	-0.4286	0.219	0.221	1.471	0.4764	0.002	0.68	-0.008	-0.733	85.75	0.009	0.0
94610.4587	-0.025	-0.043	1.004	0.0597	0.116	-0.8668	-0.7149	0.0888	-0.3956	0.227	0.221	1.47	0.4661	0.003	0.669	-0.01	-0.744	83.904	0.0448	0.0
94610.4677	-0.03	0.151	1.138	-0.0034	0.0739	-0.8397	-0.7927	0.1025	-0.2308	0.23	0.221	1.469	0.461	0.002	0.662	-0.009	-0.749	82.979	0.009	0.0
94610.4767	0.068	-0.262	0.954	-0.091	0.0537	-0.8363	-0.8186	0.0888	-0.1648	0.232	0.221	1.469	0.4586	0.003	0.66	-0.01	-0.752	82.539	0.009	0.0
94610.4867	0.057	0.083	1.049	0.1292	0.1012	-0.7837	-0.8186	0.1025	-0.0989	0.233	0.221	1.469	0.4558	0.001	0.656	-0.01	-0.754	82.039	0.01	0.0
94610.5316	0.036	-0.038	1.027	0.0119	-0.0171	-0.5904	-0.7408	0.1025	-0.4286	0.242	0.221	1.467	0.4445	0.003	0.643	-0.01	-0.766	80.011	0.0449	0.0
94610.5405	0.127	-0.009	1.035	-0.004	0.0039	-0.585	-0.7408	0.1162	-0.4286	0.243	0.221	1.467	0.4426	0.003	0.641	-0.009	-0.768	79.667	0.0089	0.0
94610.5515	0.079	-0.039	1.007	-0.025	0.1168	-0.6135	-0.7797	0.0752	-0.3956	0.245	0.221	1.466	0.4398	0.004	0.637	-0.009	-0.771	79.165	0.011	0.0
94610.5974	0.029	-0.063	1.034	0.0649	0.0887	-0.6347	-0.7667	-0.0752	-0.1319	0.256	0.221	1.464	0.4247	0.004	0.619	-0.009	-0.786	76.447	0.0459	0.0
94610.6064	-0.017	-0.084	1.022	0.0962	0.1331	-0.629	-0.7538	-0.0615	-0.2308	0.258	0.221	1.464	0.4221	0.003	0.615	-0.008	-0.788	75.974	0.009	0.0
94610.6153	-0.106	0.115	1.078	0.0387	0.0716	-0.6385	-0.7279	-0.0205	-0.3956	0.259	0.221	1.463	0.4199	0.005	0.613	-0.008	-0.79	75.585	0.0089	0.0
94610.6243	-0.069	-0.022	1.042	-0.0529	-0.0568	-0.6443	-0.9093	0.1344	-0.6374	0.261	0.221	1.462	0.4165	0.003	0.609	-0.007	-0.793	74.976	0.009	0.0
94610.6602	-0.107	-0.269	1.043	-0.062	-0.0109	-0.5964	-0.6458	-0.1572	-0.5275	0.271	0.221	1.46	0.4034	0.004	0.592	-0.008	-0.806	72.614	0.0359	0.0
94610.6692	0.034	-0.333	0.954	-0.0256	-0.1627	-0.6385	-0.7149	-0.2665	-0.8352	0.272	0.221	1.459	0.4009	0.003	0.589	-0.007	-0.808	72.153	0.009	0.0
94610.6782	0.233	-0.127	1.001	0.0438	-0.0428	-0.5853	-0.7408	-0.1162	-0.4286	0.274	0.221	1.458	0.3976	0.002	0.585	-0.006	-0.811	71.575	0.009	0.0
94610.6881	0.112	-0.084	1.056	-0.0791	0.2351	-0.5636	-0.7149	-0.1435	-0.2637	0.276	0.221	1.458	0.395	0.002	0.581	-0.006	-0.814	71.1	0.0099	0.0
94610.7151	0.13	-0.051	0.976	-0.0194	0.0195	-0.575	-0.7019	-0.2118	-0.4945	0.282	0.221	1.456	0.3863	0.002	0.57	-0.007	-0.821	69.534	0.027	0.0
94610.724	0.017	-0.332	0.958	-0.1172	0.1829	-0.5907	-0.7019	-0.1982	-0.4286	0.285	0.221	1.454	0.3808	0.003	0.563	-0.007	-0.826	68.538	0.0089	0.0
94610.733	-0.13	-0.058	1.084	0.0347	0.0934	-0.629	-0.7408	-0.2255	-0.6703	0.287	0.221	1.454	0.3782	0.004	0.56	-0.009	-0.829	68.07	0.009	0.0
94610.7699	-0.073	0.067	1.096	0.0518	0.1386	-0.6954	-0.7279	-0.2392	-0.2637	0.293	0.221	1.451	0.3699	0.002	0.549	-0.008	-0.836	66.578	0.0369	0.0
94610.7789	-0.061	-0.046	1.037	-0.0728	-0.0047	-0.684	-0.7408	-0.1982	-0.1648	0.295	0.221	1.451	0.3677	0.002	0.546	-0.008	-0.838	66.184	0.009	0.0
94610.7879	0.074	-0.009	1.015	-0.0057	-0.0062	-0.6459	-0.7667	-0.2255	-0.2967	0.296	0.221	1.45	0.3656	0.004	0.543	-0.009	-0.84	65.804	0.009	0.0
94610.7968	0.015	0.001	1.004	-0.0501	0.0724	-0.6262	-0.7408	-0.2255	-0.1978	0.299	0.221	1.448	0.1393	0.221	-0.095	0.968	-0.07	25.066	0.0089	0.0
94610.8517	-0.037	-0.069	1.011	-0.144	-0.1689	-0.6278	-0.7667	-0.2938	-0.3297	0.308	0.221	1.444	0.347	0.004	0.519	-0.009	-0.855	62.465	0.0549	0.0
94610.8607	0.165	-0.126	0.959	-0.0313	-0.13	-0.6105	-0.7538	-0.2665	-0.3626	0.31	0.221	1.443	0.3447	0.004	0.515	-0.009	-0.857	62.052	0.009	0.0
94610.8696	0.116	0.059	1.04	-0.0119	0.1284	-0.6164	-0.7149	-0.3212	-0.4615	0.311	0.221	1.442	0.3422	0.004	0.512	-0.007	-0.859	61.599	0.0089	0.0
94610.9145	0.069	-0.024	1.047	0.0768	0.0428	-0.6871	-0.689	-0.3941	-0.5275	0.32	0.221	1.436	0.1723	-0.269	0.097	-0.956	0.063	31.021	0.0449	0.0
