acc0	acc1	acc2	gyro0	gyro1	gyro2	mag0	mag1	mag2	x	y	z	beta	Qx	Qy	Qz	Qw	delta_t	delta_x	delta_y	delta_z
-0.039	-0.053	1.016	0.0438	0.0459	-0.6117	0.8445	-0.0615	-0.4945	-0.106	0.218	-0.391	-0.5924	-0.011	-0.802	0.005	-0.597	0.0891	0.1	0.0	-0.2
0.055	-0.096	1.033	-0.0472	0.095	-0.6515	0.8704	-0.0752	-0.5934	-0.103	0.218	-0.395	-0.5923	-0.013	-0.802	0.004	-0.597	0.1611	0.3	0.0	-0.4
-0.001	-0.094	1.08	0.0814	0.2273	-0.7967	0.8834	-0.0752	-0.7033	-0.098	0.218	-0.405	-0.5913	-0.011	-0.801	0.006	-0.599	0.333	0.5	0.0	-1.0
-0.267	0.134	1.106	0.0751	0.1456	-0.8072	0.8445	-0.0752	-0.5275	-0.096	0.218	-0.407	-0.5912	-0.012	-0.801	0.006	-0.599	0.0756	0.2	0.0	-0.2
-0.08	-0.026	0.951	-0.0939	-0.2367	-0.7987	0.7667	-0.0068	-0.3956	-0.095	0.218	-0.409	-0.5911	-0.012	-0.801	0.007	-0.599	0.081	0.1	0.0	-0.2
-0.048	0.049	1.042	-0.008	-0.007	-0.6582	0.8834	0.0342	-0.3956	-0.092	0.218	-0.415	-0.5908	-0.011	-0.8	0.005	-0.599	0.2619	0.3	0.0	-0.6
0.067	0.034	1.053	-0.0865	-0.0514	-0.6614	0.8704	-0.0205	-0.4615	-0.091	0.218	-0.417	-0.5901	-0.012	-0.8	0.006	-0.6	0.081	0.1	0.0	-0.2
-0.001	-0.223	1.013	-0.2145	0.0724	-0.7318	0.8704	-0.0068	-0.5604	-0.087	0.218	-0.424	-0.5901	-0.012	-0.8	0.005	-0.6	0.2619	0.4	0.0	-0.7
-0.02	-0.072	1.044	0.0011	0.0755	-0.6916	0.7927	-0.0068	-0.5934	-0.086	0.218	-0.426	-0.5904	-0.011	-0.8	0.006	-0.6	0.0801	0.1	0.0	-0.2
-0.009	0.035	1.031	-0.0313	0.0272	-0.6728	0.7667	0.0615	-0.4615	-0.085	0.218	-0.428	-0.5905	-0.012	-0.8	0.006	-0.6	0.081	0.1	0.0	-0.2
0.056	-0.073	1.0	0.0284	0.0179	-0.6207	0.9093	-0.0205	-0.5275	-0.08	0.218	-0.438	-0.5907	-0.012	-0.8	0.006	-0.599	0.4311	0.5	0.0	-1.0
-0.033	-0.193	1.046	-0.0398	0.1814	-0.6369	0.8963	0.0068	-0.6374	-0.078	0.218	-0.442	-0.5917	-0.013	-0.801	0.006	-0.598	0.0801	0.2	0.0	-0.4
-0.173	-0.105	1.043	0.0523	0.1168	-0.5973	0.8445	0.0888	-0.5934	-0.078	0.218	-0.444	-0.592	-0.012	-0.802	0.004	-0.598	0.0819	0.0	0.0	-0.2
0.014	-0.199	1.011	-0.1036	-0.0771	-0.6659	0.8704	0.2027	-0.5934	-0.074	0.218	-0.451	-0.603	-0.012	-0.812	0.007	-0.584	0.3492	0.4	0.0	-0.7
0.113	-0.099	1.08	0.099	-0.0724	-0.6225	0.7538	0.1891	-0.3626	-0.073	0.218	-0.453	-0.6062	-0.01	-0.815	0.004	-0.58	0.09	0.1	0.0	-0.2
0.014	0.002	1.087	0.0711	0.2086	-0.6653	0.2009	0.2164	1.033	-0.069	0.218	-0.463	-0.6207	-0.012	-0.828	0.005	-0.561	0.4041	0.4	0.0	-1.0
0.012	-0.298	0.86	-0.1485	0.2172	-0.5471	1.0518	-0.0068	-0.7363	-0.068	0.218	-0.465	-0.623	-0.013	-0.83	0.003	-0.558	0.081	0.1	0.0	-0.2
-0.349	0.08	0.991	-0.0569	-0.0342	0.7026	0.9482	0.0205	-1.033	-0.064	0.218	-0.475	-0.6338	-0.013	-0.839	0.005	-0.544	0.4392	0.4	0.0	-1.0
-0.061	-0.17	0.898	-0.1183	-0.4601	0.7647	0.9093	0.0342	-0.7692	-0.063	0.218	-0.476	-0.6365	-0.013	-0.841	0.004	-0.54	0.081	0.1	0.0	-0.1
0.296	-0.193	1.021	-0.066	-0.2429	0.7578	1.0259	0.0068	-0.9341	-0.062	0.218	-0.48	-0.6412	-0.012	-0.845	0.002	-0.534	0.081	0.1	0.0	-0.4
0.082	-0.179	0.965	-0.0814	-0.2989	0.6427	1.0259	0.1344	-0.8022	-0.06	0.218	-0.487	-0.6481	-0.013	-0.851	0.005	-0.525	0.2421	0.2	0.0	-0.7
0.284	-0.203	1.045	-0.0103	-0.1549	0.6047	0.9741	0.1025	-0.9011	-0.059	0.218	-0.489	-0.6516	-0.012	-0.854	0.001	-0.52	0.081	0.1	0.0	-0.2
0.168	0.132	1.287	0.0967	0.0179	0.6444	0.9741	0.0888	-0.7033	-0.058	0.218	-0.493	-0.656	-0.012	-0.857	0.005	-0.514	0.0801	0.1	0.0	-0.4
0.163	-0.352	1.0	-0.1724	0.0794	0.6292	0.9352	0.0068	-0.5604	-0.056	0.218	-0.499	-0.6638	-0.012	-0.864	0.004	-0.504	0.252	0.2	0.0	-0.6
-0.059	-0.075	1.013	0.0899	0.0203	0.6456	0.9611	-0.0068	-0.7363	-0.055	0.218	-0.501	-0.6663	-0.013	-0.866	0.003	-0.5	0.0801	0.1	0.0	-0.2
0.021	0.076	1.033	0.0404	-0.1066	0.6616	0.9482	0.0342	-0.6374	-0.055	0.218	-0.504	-0.6696	-0.012	-0.868	0.003	-0.496	0.081	0.0	0.0	-0.3
-0.027	-0.113	0.976	-0.1502	-0.0848	0.6374	0.9222	-0.0342	-0.6374	-0.054	0.218	-0.506	-0.6716	-0.013	-0.87	0.005	-0.493	0.081	0.1	0.0	-0.2
0.105	-0.05	1.08	-0.0034	-0.3075	0.6892	0.9222	-0.0342	-0.7692	-0.051	0.218	-0.519	-0.6857	-0.014	-0.88	0.005	-0.474	0.4041	0.3	0.0	-1.3
0.112	-0.124	0.979	-0.0347	-0.1105	0.6645	0.9741	-0.1025	-0.7363	-0.051	0.218	-0.521	-0.6885	-0.013	-0.883	0.004	-0.47	0.081	0.0	0.0	-0.2
-0.039	-0.058	1.009	0.1599	-0.0615	0.6783	0.9611	-0.1162	-0.7363	-0.05	0.218	-0.523	-0.6908	-0.012	-0.884	0.009	-0.467	0.0801	0.1	0.0	-0.2
0.051	0.256	1.139	0.1155	-0.0576	0.5911	0.9093	-0.1435	-0.5275	-0.05	0.218	-0.529	-0.6981	-0.014	-0.89	0.002	-0.457	0.252	0.0	0.0	-0.6
-0.005	0.077	1.051	-0.2151	-0.0054	0.5814	0.8834	-0.1298	-0.4945	-0.05	0.218	-0.534	-0.7027	-0.013	-0.893	0.006	-0.45	0.0801	0.0	0.0	-0.5
0.02	-0.259	0.904	-0.0757	-0.0693	0.6055	0.8963	-0.1025	-0.5275	-0.05	0.218	-0.536	-0.7056	-0.013	-0.895	0.004	-0.446	0.081	0.0	0.0	-0.2
0.13	0.134	1.127	-0.0723	-0.053	0.6016	0.9222	-0.0888	-0.6374	-0.05	0.218	-0.544	-0.7155	-0.012	-0.902	0.005	-0.432	0.3231	0.0	0.0	-0.8
0.078	-0.173	1.032	-0.1832	0.0568	0.5954	0.8834	-0.0888	-0.6374	-0.05	0.218	-0.547	-0.7185	-0.011	-0.904	0.008	-0.428	0.099	0.0	0.0	-0.3
0.03	-0.009	1.066	-0.074	-0.1004	0.676	0.9352	-0.1982	-0.8681	-0.05	0.218	-0.559	-0.7361	-0.014	-0.915	0.004	-0.403	0.4221	0.0	0.0	-1.2
0.081	-0.273	0.985	-0.0176	-0.063	0.6569	0.9611	-0.2528	-0.7692	-0.05	0.218	-0.561	-0.7389	-0.012	-0.917	0.004	-0.399	0.0801	0.0	0.0	-0.2
0.059	-0.089	1.027	0.029	-0.1082	0.6491	0.9222	-0.1845	-0.7692	-0.049	0.218	-0.569	-0.7492	-0.011	-0.923	0.007	-0.384	0.243	0.1	0.0	-0.8
0.031	-0.116	0.972	0.0199	-0.1207	0.6698	0.8445	-0.1572	-0.7033	-0.049	0.218	-0.571	-0.7524	-0.011	-0.925	0.003	-0.379	0.0801	0.0	0.0	-0.2
0.075	0.058	1.106	0.0728	-0.1456	0.7095	0.8834	-0.1982	-0.7692	-0.049	0.218	-0.573	-0.7554	-0.012	-0.927	0.005	-0.375	0.081	0.0	0.0	-0.2
0.026	-0.15	0.941	-0.0523	-0.0062	0.6419	0.9222	-0.2802	-0.7363	-0.048	0.218	-0.575	-0.7576	-0.013	-0.928	0.006	-0.372	0.081	0.1	0.0	-0.2
-0.036	0.361	1.109	0.231	-0.0887	0.5882	0.8704	-0.3212	-0.6374	-0.048	0.218	-0.585	-0.7699	-0.012	-0.935	0.005	-0.354	0.3231	0.0	0.0	-1.0
0.188	0.263	1.197	-0.2572	-0.0094	0.5208	0.8704	-0.2802	-0.6703	-0.048	0.218	-0.587	-0.7724	-0.012	-0.937	0.006	-0.35	0.081	0.0	0.0	-0.2
0.117	-0.412	0.925	-0.206	0.1892	0.5292	0.8445	-0.2802	-0.4945	-0.048	0.218	-0.589	-0.7749	-0.012	-0.938	0.003	-0.346	0.0801	0.0	0.0	-0.2
0.156	0.246	1.2	0.1588	-0.0358	0.6662	0.8315	-0.2528	-0.7692	-0.049	0.218	-0.597	-0.7839	-0.013	-0.943	0.004	-0.333	0.3321	-0.1	0.0	-0.8
-0.109	-0.294	0.817	0.0268	-0.049	0.6606	0.9093	-0.3075	-0.8681	-0.05	0.218	-0.601	-0.7894	-0.013	-0.946	0.004	-0.325	0.162	-0.1	0.0	-0.4
0.05	-0.37	0.977	-0.1252	-0.1666	0.6132	0.8445	-0.3531	-0.8022	-0.052	0.218	-0.613	-0.8045	-0.014	-0.953	0.004	-0.302	0.4131	-0.2	0.0	-1.2
0.125	0.043	1.112	0.1701	-0.116	0.6454	0.8445	-0.3804	-0.7363	-0.052	0.218	-0.615	-0.807	-0.012	-0.954	0.004	-0.299	0.081	0.0	0.0	-0.2
0.037	0.078	1.064	-0.062	-0.021	0.6276	0.7797	-0.3349	-0.7692	-0.053	0.218	-0.617	-0.8088	-0.013	-0.955	0.006	-0.296	0.0801	-0.1	0.0	-0.2
-0.032	-0.184	0.884	-0.1178	-0.0848	0.6399	0.8315	-0.3941	-0.7692	-0.053	0.218	-0.619	-0.8101	-0.012	-0.956	0.005	-0.294	0.081	0.0	0.0	-0.2
0.01	0.08	1.009	-0.0956	-0.2982	0.5425	0.8186	-0.9317	-1.0	-0.054	0.218	-0.631	-0.7981	-0.012	-0.95	0.006	-0.312	0.4221	-0.1	0.0	-1.2
0.048	0.209	1.188	0.2139	-0.0592	0.5675	0.6328	-0.3349	-0.4945	-0.054	0.218	-0.633	-0.7953	-0.012	-0.949	0.004	-0.316	0.081	0.0	0.0	-0.2
0.001	0.378	0.952	-0.1212	0.2468	0.4703	0.7797	-0.5854	-0.7033	-0.054	0.218	-0.635	-0.7926	-0.013	-0.947	0.004	-0.32	0.0801	0.0	0.0	-0.2
-0.181	-0.126	0.691	0.0427	-0.0226	0.5474	0.689	-0.3667	-0.5275	-0.055	0.218	-0.637	-0.7896	-0.013	-0.946	0.007	-0.324	0.099	-0.1	0.0	-0.2
-0.053	0.192	1.091	-0.3323	-0.2631	0.4923	0.6501	-0.3531	-0.2967	-0.057	0.218	-0.647	-0.778	-0.011	-0.94	0.002	-0.342	0.3231	-0.2	0.0	-1.0
0.284	-0.115	0.9	0.0609	-0.1658	0.5046	0.7408	-0.4351	-0.6374	-0.058	0.219	-0.649	-0.7754	-0.012	-0.938	0.004	-0.346	0.081	-0.1	0.1	-0.2
0.082	0.282	1.074	0.1149	0.2904	0.5561	0.7538	-0.3349	-0.7033	-0.058	0.218	-0.652	-0.7722	-0.015	-0.937	0.002	-0.35	0.081	0.0	-0.1	-0.3
-0.105	0.139	1.06	-0.0023	0.2273	0.5798	0.676	-0.2255	-0.2637	-0.059	0.219	-0.654	-0.7705	-0.013	-0.936	0.002	-0.353	0.0891	-0.1	0.1	-0.2
-0.074	-0.034	0.991	-0.0535	0.1137	0.6105	0.7797	-0.3941	-0.8022	-0.06	0.218	-0.664	-0.7602	-0.013	-0.93	0.005	-0.368	0.243	-0.1	-0.1	-1.0
-0.085	-0.038	1.062	-0.0507	-0.1293	0.5975	0.7667	-0.4487	-0.8352	-0.06	0.219	-0.666	-0.7574	-0.014	-0.928	0.001	-0.372	0.0801	0.0	0.1	-0.2
0.048	0.126	1.148	-0.0507	-0.1682	0.6079	0.7279	-0.4761	-0.8352	-0.061	0.219	-0.668	-0.7548	-0.013	-0.927	0.001	-0.376	0.081	-0.1	0.0	-0.2
-0.036	-0.258	1.021	-0.1639	-0.1035	0.5829	0.7279	-0.4487	-0.8352	-0.061	0.219	-0.671	-0.7523	-0.013	-0.925	0.001	-0.379	0.081	0.0	0.0	-0.3
0.172	-0.119	1.054	0.0074	-0.1362	0.6949	0.7149	-0.3349	-0.6703	-0.062	0.219	-0.678	-0.7447	-0.011	-0.921	0.004	-0.39	0.2421	-0.1	0.0	-0.7
0.077	-0.075	1.043	-0.0199	-0.0475	0.6843	0.7408	-0.3804	-0.6703	-0.062	0.218	-0.68	-0.742	-0.013	-0.919	0.003	-0.394	0.09	0.0	-0.1	-0.2
0.054	-0.073	0.975	-0.0307	-0.0475	0.7015	0.676	-0.4214	-0.7033	-0.062	0.219	-0.683	-0.7398	-0.013	-0.918	0.001	-0.397	0.09	0.0	0.1	-0.3
0.036	-0.022	0.987	-0.0131	-0.0101	0.7013	0.7019	-0.4624	-0.7033	-0.063	0.218	-0.687	-0.7357	-0.013	-0.915	0.0	-0.403	0.0801	-0.1	-0.1	-0.4
0.186	0.144	1.117	0.1565	-0.172	0.6781	0.7019	-0.4351	-0.8352	-0.063	0.218	-0.7	-0.7213	-0.013	-0.906	0.003	-0.424	0.4851	0.0	0.0	-1.3
0.153	-0.159	1.001	-0.1115	0.1409	0.6255	0.7019	-0.5171	-0.7363	-0.062	0.219	-0.702	-0.719	-0.014	-0.904	0.002	-0.427	0.081	0.1	0.1	-0.2
-0.078	-0.176	0.986	-0.0103	0.2297	0.655	0.7149	-0.4761	-0.7692	-0.062	0.218	-0.705	-0.7164	-0.014	-0.902	0.003	-0.431	0.0801	0.0	-0.1	-0.3
-0.091	-0.049	1.062	0.0045	0.0576	0.6412	0.6501	-0.5444	-0.7033	-0.062	0.219	-0.709	-0.7115	-0.013	-0.899	0.002	-0.438	0.09	0.0	0.1	-0.4
-0.034	-0.156	0.994	-0.004	-0.0545	0.6525	0.6631	-0.5991	-0.8681	-0.061	0.219	-0.719	-0.7005	-0.014	-0.891	0.003	-0.453	0.3231	0.1	0.0	-1.0
-0.091	0.085	1.068	0.0791	-0.1004	0.6467	0.6501	-0.6264	-0.9011	-0.061	0.218	-0.721	-0.698	-0.014	-0.889	0.004	-0.457	0.081	0.0	-0.1	-0.2
-0.081	-0.07	1.02	-0.066	-0.2156	0.5999	0.6631	-0.5854	-0.9341	-0.061	0.219	-0.726	-0.693	-0.014	-0.886	0.003	-0.464	0.081	0.0	0.1	-0.5
0.035	-0.013	0.974	0.0034	0.007	0.5944	0.5551	-0.5854	-0.4286	-0.059	0.219	-0.738	-0.6805	-0.012	-0.877	0.001	-0.481	0.4131	0.2	0.0	-1.2
0.075	0.037	1.021	-0.0097	-0.053	0.6007	0.594	-0.5991	-0.5604	-0.059	0.219	-0.74	-0.6783	-0.013	-0.875	0.0	-0.484	0.0801	0.0	0.0	-0.2
0.142	-0.067	1.028	0.0125	0.0327	0.6188	0.594	-0.5444	-0.7363	-0.059	0.219	-0.743	-0.676	-0.013	-0.873	0.002	-0.487	0.099	0.0	0.0	-0.3
-0.044	0.088	1.099	0.0393	0.1339	0.6244	0.568	-0.5718	-0.7363	-0.058	0.219	-0.745	-0.6742	-0.011	-0.872	0.001	-0.49	0.081	0.1	0.0	-0.2
-0.056	-0.148	1.015	-0.0825	0.0677	0.6382	0.4514	-0.5444	-0.3297	-0.056	0.219	-0.756	-0.6628	-0.013	-0.863	0.002	-0.505	0.3321	0.2	0.0	-1.1
-0.033	-0.05	0.993	-0.0233	-0.0389	0.668	0.4644	-0.5308	-0.3956	-0.055	0.219	-0.758	-0.6602	-0.013	-0.861	0.003	-0.509	0.081	0.1	0.0	-0.2
0.026	-0.051	1.03	-0.0182	-0.0623	0.7153	0.4903	-0.6264	-0.4945	-0.054	0.219	-0.76	-0.6578	-0.012	-0.859	0.004	-0.512	0.0801	0.1	0.0	-0.2
0.142	-0.039	1.018	-0.033	-0.0778	0.7025	0.594	-0.6401	-0.8681	-0.052	0.219	-0.767	-0.65	-0.013	-0.853	0.004	-0.523	0.243	0.2	0.0	-0.7
0.095	-0.077	1.013	-0.0341	0.0732	0.672	0.5421	-0.6264	-0.8352	-0.052	0.219	-0.769	-0.6477	-0.014	-0.851	0.001	-0.526	0.0801	0.0	0.0	-0.2
0.029	0.061	1.05	-0.0262	0.0296	0.6675	0.5032	-0.5308	-0.6374	-0.05	0.219	-0.773	-0.6427	-0.013	-0.846	0.003	-0.532	0.162	0.2	0.0	-0.4
0.06	-0.081	0.997	0.0182	0.035	0.7575	0.5032	-0.6811	-0.6374	-0.046	0.219	-0.785	-0.6305	-0.013	-0.836	0.002	-0.548	0.3231	0.4	0.0	-1.2
0.011	-0.006	0.977	-0.0136	0.0755	0.7708	0.5032	-0.6811	-0.6703	-0.046	0.219	-0.787	-0.6281	-0.013	-0.834	0.0	-0.552	0.081	0.0	0.0	-0.2
0.057	-0.041	1.001	0.0057	0.028	0.8001	0.4773	-0.7084	-0.7363	-0.045	0.219	-0.789	-0.6254	-0.012	-0.832	0.004	-0.555	0.0801	0.1	0.0	-0.2
-0.034	0.017	1.098	0.0171	0.0148	0.7935	0.4644	-0.6128	-0.5604	-0.044	0.219	-0.792	-0.6232	-0.015	-0.83	0.001	-0.558	0.081	0.1	0.0	-0.3
-0.11	-0.068	0.997	0.0188	-0.0132	0.6715	0.5032	-0.7631	-0.8352	-0.037	0.219	-0.805	-0.6086	-0.012	-0.817	0.002	-0.577	0.5031	0.7	0.0	-1.3
-0.034	-0.024	1.052	0.0205	-0.1611	0.6622	0.4514	-0.6948	-0.7363	-0.036	0.219	-0.806	-0.6063	-0.015	-0.815	0.0	-0.58	0.081	0.1	0.0	-0.1
0.024	0.006	1.032	0.0091	0.0	0.6823	0.3477	-0.6811	-0.8022	-0.03	0.219	-0.811	-0.5959	-0.013	-0.805	0.001	-0.593	0.4248	0.6	0.0	-0.5
-0.019	-0.047	1.037	-0.0091	0.0	0.6715	0.3737	-0.6264	-0.7033	-0.028	0.219	-0.811	-0.5938	-0.013	-0.803	0.001	-0.596	0.0819	0.2	0.0	0.0
-0.01	-0.096	0.981	-0.0432	0.0358	0.6424	0.3737	-0.6811	-0.5934	-0.023	0.219	-0.812	-0.5863	-0.014	-0.796	0.003	-0.605	0.1683	0.5	0.0	-0.1
-0.029	0.05	1.034	-0.0154	-0.0366	0.6462	0.3218	-0.8223	-0.6703	-0.015	0.219	-0.814	-0.5744	-0.012	-0.785	-0.001	-0.62	0.3321	0.8	0.0	-0.2
-0.04	-0.028	1.075	-0.0188	-0.0833	0.6298	0.3607	-0.8087	-0.7692	-0.013	0.219	-0.814	-0.5718	-0.012	-0.782	0.001	-0.623	0.0891	0.2	0.0	0.0
-0.003	-0.016	1.042	-0.0085	-0.1293	0.6319	0.3218	-0.8223	-0.8022	-0.011	0.219	-0.815	-0.5692	-0.013	-0.78	-0.001	-0.626	0.0837	0.2	0.0	-0.1
0.049	-0.043	1.01	-0.033	-0.1184	0.6348	0.2959	-0.8223	-0.7692	-0.009	0.219	-0.815	-0.5663	-0.014	-0.777	0.001	-0.63	0.0783	0.2	0.0	0.0
0.038	-0.064	1.036	-0.062	0.0459	0.6637	0.2441	-0.5854	-0.3956	0.0	0.219	-0.817	-0.5528	-0.014	-0.763	-0.001	-0.646	0.4401	0.9	0.0	-0.2
0.009	-0.1	1.013	-0.0319	-0.0506	0.6765	0.27	-0.7221	-0.5934	0.002	0.219	-0.818	-0.5501	-0.014	-0.76	-0.002	-0.649	0.0828	0.2	0.0	-0.1
0.015	-0.094	0.997	0.0341	-0.1168	0.7057	0.2829	-0.7631	-0.7033	0.004	0.219	-0.818	-0.5477	-0.013	-0.758	0.001	-0.652	0.09	0.2	0.0	0.0
-0.021	-0.022	1.018	-0.0364	0.0086	0.6874	0.2181	-0.7904	-0.7033	0.01	0.219	-0.819	-0.54	-0.014	-0.75	0.002	-0.661	0.2592	0.6	0.0	-0.1
-0.035	-0.074	1.006	-0.0444	-0.0148	0.6754	0.1879	-0.7904	-0.6703	0.011	0.219	-0.819	-0.5375	-0.015	-0.747	0.0	-0.664	0.0819	0.1	0.0	0.0
-0.015	-0.09	0.977	-0.0051	-0.0857	0.6739	0.2009	-0.7221	-0.6703	0.015	0.219	-0.82	-0.5324	-0.014	-0.742	0.001	-0.67	0.0828	0.4	0.0	-0.1
0.177	-0.195	0.954	-0.0865	-0.0062	0.7142	0.162	-0.7904	-0.5604	0.024	0.219	-0.823	-0.5196	-0.013	-0.728	0.002	-0.685	0.4158	0.9	0.0	-0.3
0.168	-0.039	1.004	0.0495	0.1284	0.7341	0.1879	-0.7768	-0.6374	0.025	0.218	-0.823	-0.5173	-0.013	-0.726	-0.001	-0.688	0.09	0.1	-0.1	0.0
0.104	-0.054	1.011	0.0256	0.1767	0.7546	0.1361	-0.7358	-0.6703	0.027	0.219	-0.824	-0.5148	-0.013	-0.723	0.001	-0.69	0.0828	0.2	0.1	-0.1
-0.001	0.04	1.115	0.0666	0.1728	0.7676	0.1231	-0.7084	-0.5934	0.028	0.219	-0.824	-0.5125	-0.013	-0.721	0.0	-0.693	0.0819	0.1	0.0	0.0
-0.126	-0.131	1.052	-0.1047	-0.021	0.6811	0.149	-0.9863	-0.8681	0.04	0.219	-0.825	-0.4964	-0.013	-0.703	0.001	-0.711	0.531	1.2	0.0	-0.1
0.008	-0.135	1.006	0.0148	-0.1137	0.6658	0.1361	-0.8907	-0.967	0.042	0.218	-0.825	-0.4939	-0.012	-0.7	0.002	-0.714	0.081	0.2	-0.1	0.0
0.002	-0.058	1.008	0.0438	-0.0015	0.6651	0.0972	-0.9043	-0.8352	0.043	0.219	-0.825	-0.4916	-0.013	-0.698	0.001	-0.716	0.081	0.1	0.1	0.0
-0.094	0.047	1.044	-0.0085	-0.0023	0.6661	0.0324	-0.8907	-0.7363	0.045	0.219	-0.825	-0.4892	-0.013	-0.695	0.001	-0.719	0.0801	0.2	0.0	0.0
-0.161	0.014	0.998	-0.0023	0.0926	0.6297	0.0454	-0.7768	-0.5275	0.053	0.218	-0.824	-0.475	-0.013	-0.679	0.001	-0.734	0.3294	0.8	-0.1	0.1
-0.037	0.004	1.03	-0.0108	-0.0887	0.6209	0.0324	-0.7768	-0.4945	0.054	0.219	-0.824	-0.4723	-0.014	-0.676	0.002	-0.737	0.081	0.1	0.1	0.0
0.091	0.035	1.048	-0.0057	-0.1152	0.6076	0.0454	-0.7358	-0.5604	0.056	0.219	-0.824	-0.47	-0.014	-0.673	0.001	-0.74	0.0801	0.2	0.0	0.0
0.138	-0.12	0.97	0.0114	-0.0436	0.5811	-0.0194	-0.7631	-0.5275	0.063	0.219	-0.823	-0.4593	-0.013	-0.66	0.001	-0.751	0.3312	0.7	0.0	0.1
0.008	0.087	1.047	0.0273	0.0335	0.6012	-0.0713	-0.7221	-0.4945	0.065	0.218	-0.823	-0.4566	-0.014	-0.657	0.003	-0.754	0.0981	0.2	-0.1	0.0
-0.023	-0.056	1.008	0.0074	-0.0794	0.5898	-0.0324	-0.8223	-0.4945	0.074	0.218	-0.822	-0.4413	-0.014	-0.639	0.004	-0.769	0.3321	0.9	0.0	0.1
-0.012	0.018	1.031	-0.0171	-0.0778	0.6146	-0.0324	-0.8223	-0.5934	0.076	0.218	-0.822	-0.438	-0.015	-0.635	0.003	-0.772	0.0891	0.2	0.0	0.0
0.011	-0.09	0.989	-0.0307	-0.0887	0.6379	-0.0454	-0.8087	-0.5604	0.077	0.218	-0.821	-0.435	-0.014	-0.631	0.004	-0.775	0.081	0.1	0.0	0.1
0.087	-0.062	1.022	-0.0085	-0.1051	0.6491	-0.0194	-0.8087	-0.7033	0.079	0.218	-0.821	-0.4321	-0.014	-0.628	0.002	-0.778	0.081	0.2	0.0	0.0
0.027	-0.041	1.035	-0.0507	-0.116	0.6223	-0.1102	-0.7631	-0.5934	0.087	0.218	-0.82	-0.419	-0.014	-0.611	0.0	-0.791	0.3177	0.8	0.0	0.1
-0.014	0.02	1.1	-0.0461	-0.1191	0.6311	-0.0972	-0.7494	-0.4945	0.089	0.218	-0.82	-0.4163	-0.013	-0.608	0.0	-0.794	0.0819	0.2	0.0	0.0
0.097	-0.119	1.016	-0.0637	-0.1588	0.6677	-0.0972	-0.7768	-0.5604	0.093	0.218	-0.819	-0.4081	-0.014	-0.598	0.004	-0.801	0.252	0.4	0.0	0.1
0.09	-0.075	1.053	-0.0034	-0.0848	0.6715	-0.0842	-0.7631	-0.7033	0.095	0.218	-0.819	-0.4057	-0.014	-0.595	0.004	-0.804	0.0828	0.2	0.0	0.0
0.044	-0.04	1.019	-0.0011	-0.0825	0.6871	-0.1361	-0.7631	-0.5934	0.097	0.218	-0.819	-0.403	-0.014	-0.592	0.002	-0.806	0.0792	0.2	0.0	0.0
0.139	0.001	1.018	0.0302	0.0639	0.714	-0.3218	-0.7221	-0.9341	0.102	0.218	-0.818	-0.3955	-0.015	-0.582	0.003	-0.813	0.2628	0.5	0.0	0.1
-0.056	-0.116	1.046	-0.1531	0.1222	0.7422	-0.1879	-0.7358	-0.2308	0.105	0.218	-0.817	-0.3907	-0.014	-0.576	0.001	-0.818	0.0837	0.3	0.0	0.1
-0.076	-0.308	1.066	-0.2429	-0.0521	0.7029	-0.0842	-0.8907	-1.0	0.106	0.218	-0.817	-0.3882	-0.015	-0.572	0.002	-0.82	0.0765	0.1	0.0	0.0
-0.145	-0.438	1.013	-0.0148	-0.0911	0.6529	-0.0972	-0.877	-0.8352	0.108	0.218	-0.816	-0.3855	-0.014	-0.569	0.004	-0.822	0.0891	0.2	0.0	0.1
-0.197	-0.215	0.994	-0.0962	-0.102	0.5648	-0.1361	-0.836	-0.9341	0.112	0.218	-0.815	-0.3781	-0.014	-0.559	0.003	-0.829	0.2601	0.4	0.0	0.1
-0.09	-0.42	0.868	-0.14	-0.1611	0.516	-0.2009	-0.959	-0.8022	0.113	0.218	-0.814	-0.3757	-0.014	-0.556	0.001	-0.831	0.0927	0.1	0.0	0.1
-0.142	-0.051	0.945	0.161	-0.1448	0.5401	-0.257	-0.877	-0.5934	0.115	0.218	-0.813	-0.3733	-0.015	-0.553	0.002	-0.833	0.081	0.2	0.0	0.1
0.125	-0.301	1.146	-0.1667	-0.2452	0.5763	-0.2441	-0.836	-0.5604	0.123	0.218	-0.809	-0.3577	-0.015	-0.533	0.003	-0.846	0.4122	0.8	0.0	0.4
0.044	-0.027	0.995	-0.0819	-0.1105	0.5378	-0.257	-0.7631	-0.4615	0.128	0.218	-0.807	-0.3497	-0.015	-0.522	0.001	-0.853	0.2529	0.5	0.0	0.2
0.142	-0.346	1.04	0.0182	-0.0934	0.5548	-0.27	-0.7358	-0.4945	0.129	0.218	-0.806	-0.3474	-0.014	-0.519	0.002	-0.855	0.081	0.1	0.0	0.1
0.199	0.037	1.166	0.198	-0.0203	0.5915	-0.257	-0.7904	-0.5604	0.131	0.218	-0.805	-0.3449	-0.014	-0.516	0.002	-0.857	0.0873	0.2	0.0	0.1
-0.027	-0.02	0.976	0.0045	0.1557	0.562	-0.2441	-0.7631	-0.6374	0.132	0.218	-0.805	-0.3423	-0.015	-0.512	0.001	-0.859	0.0828	0.1	0.0	0.0
